"","oil","gas_total","period","well_name"
"7121",1309.609,44076.700830164,2013-09-01,"FIELD93D"
"7122",1465.154,42310.0977218289,2013-08-01,"FIELD93D"
"7123",1343.08,36932.6719203149,2013-07-01,"FIELD93D"
"7124",1349.623,39243.9778896937,2013-06-01,"FIELD93D"
"7125",1590,41729.7439509258,2013-05-01,"FIELD93D"
"7126",1600.832,41366.2972249175,2013-04-01,"FIELD93D"
"7127",1683.911,41012.4215930573,2013-02-01,"FIELD93D"
"7128",1656.087,49024.9848215762,2013-01-01,"FIELD93D"
"7129",1304.96,47844.4271703091,2012-12-01,"FIELD93D"
"7130",1528.426,48918.3152604641,2012-11-01,"FIELD93D"
"7131",1432.239,55898.3046780058,2012-10-01,"FIELD93D"
"7132",1480.388,55686.2398138783,2012-09-01,"FIELD93D"
"7133",1720.002,57160.8396001567,2012-08-01,"FIELD93D"
"7134",1696.581,50424.6865486188,2012-07-01,"FIELD93D"
"7135",1945.176,54169.7877283369,2012-06-01,"FIELD93D"
"7136",790.586,9558.32325028301,1997-06-01,"FIELD93D"
"7137",1818.255,45294.0137483075,2012-05-01,"FIELD93D"
"7138",1271.445,15434.833472981,1997-05-01,"FIELD93D"
"7139",1882.381,46122.9327985951,2012-04-01,"FIELD93D"
"7140",1992.064,33953.3432229842,1997-04-01,"FIELD93D"
"7141",3333.048,0,1997-03-01,"FIELD93D"
"7142",1591.405,41153.4961227786,2012-03-01,"FIELD93D"
"7143",6117.281,125843.945662831,1997-02-01,"FIELD93D"
"7144",6367.136,132804.198238298,1997-01-01,"FIELD93D"
"7145",2027.136,51558.040016617,2012-02-01,"FIELD93D"
"7146",6415.008,123103.894319203,1996-12-01,"FIELD93D"
"7147",1911.233,49474.7412959969,2012-01-01,"FIELD93D"
"7148",6389.45,138108.340040832,1996-11-01,"FIELD93D"
"7149",6415.31,145734.859699762,1996-10-01,"FIELD93D"
"7150",1935.488,51624.0749028695,2011-12-01,"FIELD93D"
"7151",6131.381,138072.349328814,1996-09-01,"FIELD93D"
"7152",5789.932,127941.289539361,1996-08-01,"FIELD93D"
"7153",1936.315,51472.0134366705,2011-11-01,"FIELD93D"
"7154",6058.254,137677.442586242,1996-07-01,"FIELD93D"
"7155",1938.977,51676.234534292,2011-10-01,"FIELD93D"
"7156",6954.187,157104.668260229,1996-06-01,"FIELD93D"
"7157",7134.842,168980.980255686,1996-05-01,"FIELD93D"
"7158",1989.49,47537.3026521723,2011-09-01,"FIELD93D"
"7159",2229.82,47296.354604521,2011-08-01,"FIELD93D"
"7160",2330.888,53352.2520503793,2011-07-01,"FIELD93D"
"7161",2223.451,53766.0178127816,2011-06-01,"FIELD93D"
"7162",2333.758,53067.6394252831,2011-05-01,"FIELD93D"
"7163",2316.449,52860.1052566103,2011-04-01,"FIELD93D"
"7164",2018.986,67597.2116295644,2011-03-01,"FIELD93D"
"7165",2019.267,68498.9899261333,2011-02-01,"FIELD93D"
"7166",2026.875,69034.7729805005,2011-01-01,"FIELD93D"
"7167",1997.485,64478.1392943022,2010-12-01,"FIELD93D"
"7168",1624.847,55986.9930415319,2010-11-01,"FIELD93D"
"7169",1572.379,51096.985120406,2010-10-01,"FIELD93D"
"7170",1544.857,50451.389334955,2010-09-01,"FIELD93D"
"7171",1571.907,52105.4329780869,2010-08-01,"FIELD93D"
"7172",1562.734,55181.6619244554,2010-07-01,"FIELD93D"
"7173",1559.691,55859.3690139418,2010-06-01,"FIELD93D"
"7174",1466.796,54521.936032555,2010-05-01,"FIELD93D"
"7175",1523.791,56784.0839562501,2010-04-01,"FIELD93D"
"7176",1516.118,57359.0575263007,2010-03-01,"FIELD93D"
"7177",1472.839,59790.25702415,2010-02-01,"FIELD93D"
"7178",1472.322,59701.2288584648,2010-01-01,"FIELD93D"
"7179",1471.958,59945.6315614003,2009-12-01,"FIELD93D"
"7180",1476.477,59977.3181127368,2009-11-01,"FIELD93D"
"7181",1557.099,62942.0636340726,2009-10-01,"FIELD93D"
"7182",1938.359,84024.3240408223,2009-09-01,"FIELD93D"
"7183",1899.522,77468.2378167629,2009-08-01,"FIELD93D"
"7184",1899.521,75985.8508976717,2009-07-01,"FIELD93D"
"7185",1119.228,42429.3399628278,2017-04-01,"FIELD93D"
"7186",1066.088,46450.7852484372,2017-03-01,"FIELD93D"
"7187",1053.646,38242.8074615869,2017-02-01,"FIELD93D"
"7188",1028.608,50335.5451155471,2017-01-01,"FIELD93D"
"7189",783.784,35759.9297187072,2016-12-01,"FIELD93D"
"7190",809.485,52491.9296172211,2016-11-01,"FIELD93D"
"7191",964.644,22685.8434292547,2016-10-01,"FIELD93D"
"7192",1012.808,21100.8645749606,2016-09-01,"FIELD93D"
"7193",864.244,22061.5702292874,2016-08-01,"FIELD93D"
"7194",1155.884,29321.6415764705,2016-07-01,"FIELD93D"
"7195",1193.436,4159.32001166592,2016-06-01,"FIELD93D"
"7196",1565.417,38652.1274790743,2016-05-01,"FIELD93D"
"7197",893.745,25097.5326198021,2016-04-01,"FIELD93D"
"7198",824.279,45721.3432802273,2016-03-01,"FIELD93D"
"7199",1291.379,57454.4852993157,2016-02-01,"FIELD93D"
"7200",1008.765,43275.0509031444,2016-01-01,"FIELD93D"
"7201",1632.261,44387.7047562839,2013-03-01,"FIELD93D"
"7202",7952.512,170822.991126496,2003-08-01,"FIELD93D"
"7203",8109.467,162888.327542951,2003-07-01,"FIELD93D"
"7204",8143.2,162978.460065654,2003-06-01,"FIELD93D"
"7205",8263.265,175897.030233623,2003-05-01,"FIELD93D"
"7206",8596.391,185373.857599414,2003-04-01,"FIELD93D"
"7207",8313.565,180830.362930035,2003-03-01,"FIELD93D"
"7208",7898.816,163986.992873874,2003-02-01,"FIELD93D"
"7209",7868.086,146941.100730888,2003-01-01,"FIELD93D"
"7210",7918.158,154208.08138864,2002-12-01,"FIELD93D"
"7211",7818.264,175887.798941634,2002-11-01,"FIELD93D"
"7212",7022.88,159264.167615028,2002-10-01,"FIELD93D"
"7213",6582.166,152193.281119926,2002-09-01,"FIELD93D"
"7214",6655.457,153978.941466017,2002-08-01,"FIELD93D"
"7215",6922.082,151601.374075613,2002-07-01,"FIELD93D"
"7216",7308.82,164140.526816096,2002-06-01,"FIELD93D"
"7217",7693.909,180635.854510794,2002-05-01,"FIELD93D"
"7218",7921.231,181393.783226676,2002-04-01,"FIELD93D"
"7219",7922.504,182599.401287177,2002-03-01,"FIELD93D"
"7220",7571.276,160951.228701286,2002-02-01,"FIELD93D"
"7221",7470.939,160544.825318997,2002-01-01,"FIELD93D"
"7222",7384.762,146062.513931678,2001-12-01,"FIELD93D"
"7223",7561.02,146713.914670681,2001-11-01,"FIELD93D"
"7224",7782.542,158461.866400537,2001-10-01,"FIELD93D"
"7225",7889.444,152075.51135495,2001-09-01,"FIELD93D"
"7226",7932.66,161246.488460701,2001-08-01,"FIELD93D"
"7227",7799.792,176026.523173088,2001-07-01,"FIELD93D"
"7228",7656.805,162711.064083286,2001-06-01,"FIELD93D"
"7229",8080.211,141568.998496534,2001-05-01,"FIELD93D"
"7230",8437.9,150540.625002277,2001-04-01,"FIELD93D"
"7231",7702.376,158877.444441121,2001-03-01,"FIELD93D"
"7232",7641.71,151396.58664106,2001-02-01,"FIELD93D"
"7233",7202.174,138395.756033741,2001-01-01,"FIELD93D"
"7234",7164.518,136823.179958254,2000-12-01,"FIELD93D"
"7235",5330.258,112598.117698798,2000-11-01,"FIELD93D"
"7236",3213.016,63722.7024609208,2000-10-01,"FIELD93D"
"7237",7148.384,131346.843411594,2000-09-01,"FIELD93D"
"7238",3270.776,49833.5723760107,2000-08-01,"FIELD93D"
"7239",872.441,13436.1738068244,2000-07-01,"FIELD93D"
"7240",7128.884,169183.672243592,1996-04-01,"FIELD93D"
"7241",7146.698,0,1996-03-01,"FIELD93D"
"7242",7156.761,175047.269984244,1996-02-01,"FIELD93D"
"7243",5347.931,129379.700395695,1996-01-01,"FIELD93D"
"7244",3578.612,80776.7781725722,1995-12-01,"FIELD93D"
"7245",2204.482,53652.0141884022,1995-11-01,"FIELD93D"
"7246",1389.996,32614.1829139553,1995-10-01,"FIELD93D"
"7247",2129.559,20656.3467171594,1995-09-01,"FIELD93D"
"7248",816.627,19989.8814157701,1995-08-01,"FIELD93D"
"7249",813.068,20174.1957702374,1995-03-01,"FIELD94"
"7250",7309.229,181280.374256075,1995-02-01,"FIELD94"
"7251",9423.581,233738.720093238,1995-01-01,"FIELD94"
"7252",10725.935,266061.324437835,1994-12-01,"FIELD94"
"7253",12078.513,299636.694392509,1994-11-01,"FIELD94"
"7254",12416.877,308051.640011101,1994-10-01,"FIELD94"
"7255",11986.472,297360.019926513,1994-09-01,"FIELD94"
"7256",11469.958,284500.037314142,1994-08-01,"FIELD94"
"7257",11563.087,286796.788424373,1994-07-01,"FIELD94"
"7258",11525.639,285866.693281212,1994-06-01,"FIELD94"
"7259",11390.016,282519.387162418,1994-05-01,"FIELD94"
"7260",11413.471,283140.035806022,1994-04-01,"FIELD94"
"7261",10594.864,262764.535573362,1994-03-01,"FIELD94"
"7262",10239.12,253953.607172028,1994-02-01,"FIELD94"
"7263",10337.185,256377.444289763,1994-01-01,"FIELD94"
"7264",10386.286,256141.961393504,1993-12-01,"FIELD94"
"7265",10701.466,266293.35267881,1993-11-01,"FIELD94"
"7266",11285.93,279890.33785743,1993-10-01,"FIELD94"
"7267",11166.072,276930.03808101,1993-09-01,"FIELD94"
"7268",10728.573,279454.853073692,1993-08-01,"FIELD94"
"7269",10647.414,264041.96515682,1993-07-01,"FIELD94"
"7270",11065.645,274423.345870146,1993-06-01,"FIELD94"
"7271",10869.18,269703.239028572,1993-05-01,"FIELD94"
"7272",10254.471,255730.03622613,1993-04-01,"FIELD94"
"7273",8449.839,210932.275214348,1993-03-01,"FIELD94"
"7274",14224.383,354757.16361148,1993-02-01,"FIELD94"
"7275",14013.472,349471.003006532,1993-01-01,"FIELD94"
"7276",13959.704,348125.839526025,1992-12-01,"FIELD94"
"7277",14278.056,356126.707896902,1992-11-01,"FIELD94"
"7278",14570.626,363406.487769313,1992-10-01,"FIELD94"
"7279",14223.334,354666.691286618,1992-09-01,"FIELD94"
"7280",12393.949,309154.864354325,1992-08-01,"FIELD94"
"7281",12251.922,306306.472755636,1992-07-01,"FIELD94"
"7282",16243.409,405933.37926865,1992-06-01,"FIELD94"
"7283",14805.581,369922.618922831,1992-05-01,"FIELD94"
"7284",13477.993,336646.699620867,1992-04-01,"FIELD94"
"7285",6716.289,168525.815263566,1992-03-01,"FIELD94"
"7286",6411.909,160255.200612055,1992-02-01,"FIELD94"
"7287",6535.914,163374.216313624,1992-01-01,"FIELD94"
"7288",11020.744,277538.737015351,1991-12-01,"FIELD94"
"7289",9396.123,239696.697883581,1991-11-01,"FIELD94"
"7290",4203.615,113035.499711258,1991-10-01,"FIELD94"
"7291",4504.545,123993.354787504,1991-09-01,"FIELD94"
"7292",4991.261,141061.305753986,1991-08-01,"FIELD94"
"7293",5400.909,134529.03399791,1991-07-01,"FIELD94"
"7294",6183.502,131353.35628631,1991-06-01,"FIELD94"
"7295",6181.453,131641.961586776,1991-05-01,"FIELD94"
"7296",9423.798,203476.676041447,1991-04-01,"FIELD94"
"7297",9659.713,223609.69911674,1991-03-01,"FIELD94"
"7298",10264.28,265642.886395745,1991-02-01,"FIELD94"
"7299",10736.486,311951.634341677,1991-01-01,"FIELD94"
"7300",10834.282,310803.244628139,1990-12-01,"FIELD94"
"7301",10444.842,271930.019210874,1990-11-01,"FIELD94"
"7302",10702.196,260803.254144707,1990-10-01,"FIELD94"
"7303",10508.998,256983.368173139,1990-09-01,"FIELD94"
"7304",10320.142,257103.261701609,1990-08-01,"FIELD94"
"7305",8868.821,223319.366488632,1990-07-01,"FIELD94"
"7306",8624.574,203203.361838141,1990-06-01,"FIELD94"
"7307",9053.356,218690.354942544,1990-05-01,"FIELD94"
"7308",9455.247,237286.679386982,1990-04-01,"FIELD94"
"7309",9600.061,242890.356792766,1990-03-01,"FIELD94"
"7310",5694.066,136042.880933565,1990-02-01,"FIELD94"
"7311",5493.024,129658.083314541,1990-01-01,"FIELD94"
"7312",682.545,15725.8173885604,1989-12-01,"FIELD94"
"7313",8986.447,207746.686606441,1989-11-01,"FIELD94"
"7314",9567.597,220822.613490922,1989-10-01,"FIELD94"
"7315",8282.409,193453.361853277,1989-09-01,"FIELD94"
"7316",7971.408,186703.248596369,1989-08-01,"FIELD94"
"7317",9285.368,222706.476660995,1989-07-01,"FIELD94"
"7318",9047.039,237636.67561086,1989-06-01,"FIELD94"
"7319",7832.83,173277.438755397,1989-05-01,"FIELD94"
"7320",9766.382,218506.691875549,1989-04-01,"FIELD94"
"7321",11236.829,257287.122986531,1989-03-01,"FIELD94"
"7322",11690.267,296067.893899673,1989-02-01,"FIELD94"
"7323",11910.852,295303.254091149,1989-01-01,"FIELD94"
"7324",12864.264,308806.482190704,1988-12-01,"FIELD94"
"7325",13257.431,324726.694731118,1988-11-01,"FIELD94"
"7326",13104.494,313351.647554032,1988-10-01,"FIELD94"
"7327",11780.795,280533.356809842,1988-09-01,"FIELD94"
"7328",13586.78,342206.485914434,1988-08-01,"FIELD94"
"7329",11203.148,310787.132342428,1988-07-01,"FIELD94"
"7330",11034.615,261833.36439003,1988-06-01,"FIELD94"
"7331",11185.293,242212.932871746,1988-05-01,"FIELD94"
"7332",11244.066,216133.343695287,1988-04-01,"FIELD94"
"7333",10913.615,273132.295883477,1988-03-01,"FIELD94"
"7334",13443.471,324306.925797238,1988-02-01,"FIELD94"
"7335",13997.037,331954.881309039,1988-01-01,"FIELD94"
"7336",15742.558,353822.622723404,1987-12-01,"FIELD94"
"7337",16492.694,349566.685631166,1987-11-01,"FIELD94"
"7338",17368.978,335900.041009929,1987-10-01,"FIELD94"
"7339",17121.045,323273.36089663,1987-09-01,"FIELD94"
"7340",17923.698,320519.377664479,1987-08-01,"FIELD94"
"7341",18123.349,387325.841352962,1987-07-01,"FIELD94"
"7342",10158.866,214783.36635086,1987-06-01,"FIELD94"
"7343",3695.562,81061.3058471286,1987-05-01,"FIELD94"
"7344",11630.26,275110.029400002,1987-06-01,"FIELD95A"
"7345",21140.424,464264.554138454,1987-05-01,"FIELD95A"
"7346",21668.78,516540.058097173,1987-04-01,"FIELD95A"
"7347",20539.646,532990.362005789,1987-03-01,"FIELD95A"
"7348",19003.283,474978.62948239,1987-02-01,"FIELD95A"
"7349",15401.488,329948.406193223,1987-01-01,"FIELD95A"
"7350",20838.107,570787.150816706,1986-12-01,"FIELD95A"
"7351",19968.857,487790.048702855,1986-11-01,"FIELD95A"
"7352",13574.606,318422.600124881,1986-10-01,"FIELD95A"
"7353",15072.248,359080.041729061,1986-09-01,"FIELD95A"
"7354",19392.671,480406.487587684,1986-08-01,"FIELD95A"
"7355",20266.953,490003.265115639,1986-07-01,"FIELD95A"
"7356",20651.929,532920.051275701,1986-06-01,"FIELD95A"
"7357",20284.605,530616.16432013,1986-05-01,"FIELD95A"
"7358",18828.936,485720.058900133,1986-04-01,"FIELD95A"
"7359",18549.229,463838.75371625,1986-03-01,"FIELD95A"
"7360",11312.879,251889.309055471,1986-02-01,"FIELD95A"
"7361",14996.101,333351.638084036,1986-01-01,"FIELD95A"
"7362",18128.421,403403.269025655,1985-12-01,"FIELD95A"
"7363",17636.18,386060.049993453,1985-11-01,"FIELD95A"
"7364",17602.31,391300.025821609,1985-10-01,"FIELD95A"
"7365",19413.048,440663.368643113,1985-09-01,"FIELD95A"
"7366",21800.65,485222.616856051,1985-08-01,"FIELD95A"
"7367",20821.064,462848.428640388,1985-07-01,"FIELD95A"
"7368",19272.786,429140.026140425,1985-06-01,"FIELD95A"
"7369",19210.064,426777.466678714,1985-05-01,"FIELD95A"
"7370",20748.792,461826.700181656,1985-04-01,"FIELD95A"
"7371",24872.71,553561.333430474,1985-03-01,"FIELD95A"
"7372",20132.751,448067.912541608,1985-02-01,"FIELD95A"
"7373",15651.051,348380.691145353,1985-01-01,"FIELD95A"
"7374",21254.452,469935.540688587,1984-12-01,"FIELD95A"
"7375",16905.095,370350.03340529,1984-11-01,"FIELD95A"
"7376",15620.211,357948.415588705,1984-10-01,"FIELD95A"
"7377",9045.571,208310.021952542,1984-09-01,"FIELD95A"
"7378",16513.16,367700.029633825,1984-08-01,"FIELD95A"
"7379",24855.058,553271.029119213,1984-07-01,"FIELD95A"
"7380",25530.927,574826.718884134,1984-06-01,"FIELD95A"
"7381",15689.399,358748.423138622,1984-05-01,"FIELD95A"
"7382",16099.791,335810.021754613,1984-04-01,"FIELD95A"
"7383",23360.114,490245.204252921,1984-03-01,"FIELD95A"
"7384",24497.687,514127.632668614,1984-02-01,"FIELD95A"
"7385",22143.748,464716.17952475,1984-01-01,"FIELD95A"
"7386",21733.491,463161.32979523,1983-12-01,"FIELD95A"
"7387",25834.725,552486.709102307,1983-11-01,"FIELD95A"
"7388",18642.967,400167.786134053,1983-10-01,"FIELD95A"
"7389",14023.528,309176.696643047,1983-09-01,"FIELD95A"
"7390",20070.346,429829.059968548,1983-08-01,"FIELD95A"
"7391",9650.176,201090.330428599,1983-07-01,"FIELD95A"
"7392",19888.767,415483.377366035,1983-06-01,"FIELD95A"
"7393",28584.909,594887.165881611,1983-05-01,"FIELD95A"
"7394",29101.437,545836.724214949,1983-04-01,"FIELD95A"
"7395",21799.027,394348.419307778,1983-03-01,"FIELD95A"
"7396",19402.011,348807.171171875,1983-02-01,"FIELD95A"
"7397",30983.555,556645.207925422,1983-01-01,"FIELD95A"
"7398",31133.293,557445.215475339,1982-12-01,"FIELD95A"
"7399",31258.209,561576.728343652,1982-11-01,"FIELD95A"
"7400",31351.61,563271.010225791,1982-10-01,"FIELD95A"
"7401",29214.653,526316.70423468,1982-09-01,"FIELD95A"
"7402",21521.87,386671.014275522,1982-08-01,"FIELD95A"
"7403",784.071,6073.963593984,2005-10-01,"FIELD95B"
"7404",1493.306,13483.2647227069,2005-09-01,"FIELD95B"
"7405",906.957,14715.3307179249,2005-08-01,"FIELD95B"
"7406",1748.886,19776.6838777789,2005-07-01,"FIELD95B"
"7407",2884.207,39139.2055573033,2005-06-01,"FIELD95B"
"7408",2827.507,41251.8405309926,2005-05-01,"FIELD95B"
"7409",3177.112,65981.4523630249,2005-04-01,"FIELD95B"
"7410",3275.463,62628.7660433787,2005-03-01,"FIELD95B"
"7411",3271.633,65031.648694636,2005-02-01,"FIELD95B"
"7412",600.558,9198.50108063847,2004-08-01,"FIELD95B"
"7413",618.823,8808.88958837914,2004-07-01,"FIELD95B"
"7414",1813.893,27828.0128692823,2004-06-01,"FIELD95B"
"7415",2847.751,46939.4207532288,2004-05-01,"FIELD95B"
"7416",2907.445,63957.2509012424,2004-04-01,"FIELD95B"
"7417",2951.344,64813.2974905651,2004-03-01,"FIELD95B"
"7418",4207.839,100726.421349335,2004-02-01,"FIELD95B"
"7419",5471.881,104043.768244434,2003-12-01,"FIELD95B"
"7420",5498.28,98536.5663349893,2003-11-01,"FIELD95B"
"7421",6107.52,120570.612589389,2003-10-01,"FIELD95B"
"7422",6060.56,126381.880797539,2003-09-01,"FIELD95B"
"7423",3288.83,69472.2116266537,2005-01-01,"FIELD95B"
"7424",3267.342,67755.7293367864,2004-12-01,"FIELD95B"
"7425",230.416,4426.65936034099,2004-11-01,"FIELD95B"
"7426",4914,104358.736529077,2004-01-01,"FIELD95B"
"7427",5622.688,107467.614799566,2003-08-01,"FIELD95B"
"7428",5827.642,99417.8715514721,2003-07-01,"FIELD95B"
"7429",6257.627,110784.395357734,2003-06-01,"FIELD95B"
"7430",6349.689,130061.48511109,2003-05-01,"FIELD95B"
"7431",6351.936,142878.284532408,2003-04-01,"FIELD95B"
"7432",5894.903,134354.290737591,2003-03-01,"FIELD95B"
"7433",5687.471,113091.850235976,2003-02-01,"FIELD95B"
"7434",5737.807,107050.196163954,2003-01-01,"FIELD95B"
"7435",5755.539,110410.641299566,2002-12-01,"FIELD95B"
"7436",5933.155,127276.891367773,2002-11-01,"FIELD95B"
"7437",5841.797,118166.682214808,2002-10-01,"FIELD95B"
"7438",6132.008,134489.333778988,2002-09-01,"FIELD95B"
"7439",5585.21,114301.177803381,2002-08-01,"FIELD95B"
"7440",5461.337,114626.764905496,2002-07-01,"FIELD95B"
"7441",5563.477,121373.366873426,2002-06-01,"FIELD95B"
"7442",5876.627,125259.769117638,2002-05-01,"FIELD95B"
"7443",6109.857,137046.628194712,2002-04-01,"FIELD95B"
"7444",6307.725,146070.187797105,2002-03-01,"FIELD95B"
"7445",6151.269,122150.494411297,2002-02-01,"FIELD95B"
"7446",5884.082,123729.130291954,2002-01-01,"FIELD95B"
"7447",5617.2,102121.705648309,2001-12-01,"FIELD95B"
"7448",5977.625,117711.602173228,2001-11-01,"FIELD95B"
"7449",6703.58,130588.6032104,2001-10-01,"FIELD95B"
"7450",6764.008,110964.405551519,2001-09-01,"FIELD95B"
"7451",6244.471,108023.6160824,2001-08-01,"FIELD95B"
"7452",6001.302,136748.734968564,2001-07-01,"FIELD95B"
"7453",6305.544,130763.148252793,2001-06-01,"FIELD95B"
"7454",6127.751,121431.473042633,2001-05-01,"FIELD95B"
"7455",6289.923,122907.8284734,2001-04-01,"FIELD95B"
"7456",5696.575,108062.240261152,2001-03-01,"FIELD95B"
"7457",6072.968,111765.092705755,2001-02-01,"FIELD95B"
"7458",5793.19,101603.22418721,2001-01-01,"FIELD95B"
"7459",6048.888,105619.600757279,2000-12-01,"FIELD95B"
"7460",3874.478,75448.1139808896,2000-11-01,"FIELD95B"
"7461",5694.221,97020.1708831411,2000-10-01,"FIELD95B"
"7462",5701.181,100992.005053521,2000-09-01,"FIELD95B"
"7463",6161.917,128048.298902632,2000-08-01,"FIELD95B"
"7464",6259.784,140628.567704367,2000-07-01,"FIELD95B"
"7465",6070.076,123297.553233046,2000-06-01,"FIELD95B"
"7466",6227.172,130264.828386467,2000-05-01,"FIELD95B"
"7467",6632.931,122899.701538428,2000-04-01,"FIELD95B"
"7468",6380.853,115165.068159209,2000-03-01,"FIELD95B"
"7469",6776.347,137928.159945967,2000-02-01,"FIELD95B"
"7470",7112.954,139139.554643173,2000-01-01,"FIELD95B"
"7471",6903.901,138469.46478542,1999-12-01,"FIELD95B"
"7472",7461.651,146238.503133247,1999-11-01,"FIELD95B"
"7473",6820.241,125425.252769122,1999-10-01,"FIELD95B"
"7474",5710.727,124721.465863924,1999-09-01,"FIELD95B"
"7475",5366.336,128167.626094171,1999-08-01,"FIELD95B"
"7476",6457.445,157849.457959291,1999-07-01,"FIELD95B"
"7477",5550.817,142429.292612845,1999-06-01,"FIELD95B"
"7478",5841.685,130346.06941934,1999-05-01,"FIELD95B"
"7479",6569.087,150947.254919338,1999-04-01,"FIELD95B"
"7480",6413.106,149773.776479719,1999-03-01,"FIELD95B"
"7481",6495.827,136590.273895035,1999-02-01,"FIELD95B"
"7482",7378.521,179662.009839649,1999-01-01,"FIELD95B"
"7483",8016.764,180669.041855,1998-12-01,"FIELD95B"
"7484",8976.076,196507.022272911,1998-11-01,"FIELD95B"
"7485",8077.726,177087.753632817,1998-10-01,"FIELD95B"
"7486",8079.12,178304.358629795,1998-09-01,"FIELD95B"
"7487",7251.754,149382.91904621,1998-08-01,"FIELD95B"
"7488",7176.276,162273.568803439,1998-07-01,"FIELD95B"
"7489",6923.539,163761.335923383,1998-06-01,"FIELD95B"
"7490",7045.993,187188.089643717,1998-05-01,"FIELD95B"
"7491",6968.573,177611.360443149,1998-04-01,"FIELD95B"
"7492",7238.072,131538.06707663,1998-03-01,"FIELD95B"
"7493",7383.397,141433.219217125,1998-02-01,"FIELD95B"
"7494",6399.019,126013.87505923,1998-01-01,"FIELD95B"
"7495",6920.513,138448.397051555,1997-12-01,"FIELD95B"
"7496",7205.866,145619.015480354,1997-11-01,"FIELD95B"
"7497",7193.865,147536.462430485,1997-10-01,"FIELD95B"
"7498",7421.975,143861.360495542,1997-09-01,"FIELD95B"
"7499",7345.379,139665.823237085,1997-08-01,"FIELD95B"
"7500",7506.44,147931.624024676,1997-07-01,"FIELD95B"
"7501",7634.558,141829.683386259,1997-06-01,"FIELD95B"
"7502",7675.534,155815.487185435,1997-05-01,"FIELD95B"
"7503",8375.854,165333.005859779,1997-04-01,"FIELD95B"
"7504",8876.679,184204.853221557,1997-03-01,"FIELD95B"
"7505",8892.828,182727.874820165,1997-02-01,"FIELD95B"
"7506",8845.325,184483.887427874,1997-01-01,"FIELD95B"
"7507",9033.924,162220.984419318,1996-12-01,"FIELD95B"
"7508",9170.891,197955.344025552,1996-11-01,"FIELD95B"
"7509",8890.38,201871.309057607,1996-10-01,"FIELD95B"
"7510",8519.916,191681.010425083,1996-09-01,"FIELD95B"
"7511",7443.045,165905.827349488,1996-08-01,"FIELD95B"
